caseId,arm,orderSeed,repeat,attempt,candidateOrder,rankedProductIds,top3ProductIds,top1ProductId,latencyMs,rawResponseSha256,providerCalled,rankingDecisions,codeAssistedDecisions,relevanceGrades,hardConstraints,mustExcludeProductIds,slices,foreignEvaluationCount,duplicateEvaluationCount,invalidScoreCount,evaluatedCoverage,partialFallback,fullFallback,hardConstraintViolationCount,inputTokens,outputTokens,costUsd,usageUnknownReason,ndcgAt10,datasetHash,promptHash,modelConfigJson
rh2-general-0011,code_assisted,11,0,1,"[9421755491,9381401130,9340526960,9259762416,9254792986,9476004218,9475711140,9272375086,9348284026,9337378423,6882132554,9274097373,9453621193,9442326163,9310146644,9298039330,9245571835,9319169936,9427340251,6307245110,9475806497,9398289884,7689463745,9472783463,9455382070,9195411014,9314616451,9259761776,9360020749,9344673688]",[7689463745],[7689463745],7689463745,5393,6b97e3ad70b5a86d1029c627e308090fe7726dab07e9365dd4a62a4d921fe341,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":7689463745,""profile_fit"":0,""score_valid"":true,""search_rank"":19,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":2,""used_evidence_refs"":[""RATING_HIGH""]}]","{""7689463745"":3,""9272375086"":3,""9314616451"":3,""9472783463"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0012,current,11,0,1,"[9310639163,9436320549,9423321134,9480274754,9470766651,9411596886,9407697771,9429995755,9465855141,9441774432,9411949138,9192383734,9432991411,8117239546,9374865493,9470766535,3412843842,9261993376,8654654135,9338275156,9452956660,7925922202,8283974034,5917609063,9468453773,9363168877,9443426631,8087584292,9442878828,9438325321]","[9470766651,9432991411,9470766535,9443426631,9442878828]","[9470766651,9432991411,9470766535]",9470766651,3815,616a4225a25a2d867b302b7d17fc61d2770de216036924d1504596e98c5788e9,true,[],[],"{""9442878828"":3,""9443426631"":3,""9470766535"":3,""9470766651"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.9047172294870752,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0012,code_assisted,11,0,1,"[9310639163,9436320549,9423321134,9480274754,9470766651,9411596886,9407697771,9429995755,9465855141,9441774432,9411949138,9192383734,9432991411,8117239546,9374865493,9470766535,3412843842,9261993376,8654654135,9338275156,9452956660,7925922202,8283974034,5917609063,9468453773,9363168877,9443426631,8087584292,9442878828,9438325321]",[9310639163],[9310639163],9310639163,6664,6960be55fe0f12f15db054fb0a75994fa13815d5f828a942764573895538c4e6,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":9310639163,""profile_fit"":0,""score_valid"":true,""search_rank"":20,""semantic_intent_fit"":1,""semantic_reason_code"":""NO_SEMANTIC_REASON"",""use_case_fit"":0,""used_evidence_refs"":[""RATING_HIGH""]}]","{""9442878828"":3,""9443426631"":3,""9470766535"":3,""9470766651"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0013,current,11,0,1,"[9456852729,8738927883,6185332695,7856812498,8640380080,9262001162,9259174644,9252661547,9416963181,8386467647,2408561969,8928428037,748213385,5778807920,2408557290,9027445729,7373638440,9476477805,9397965516,6062492856,9313951103,9460272079,9396882335,8802822629,9459032405,4966785368,2875571339,8946469331,5723061643,9397921554]","[2408561969,2875571339,6062492856,7856812498]","[2408561969,2875571339,6062492856]",2408561969,7976,92ab684480a7fa028ef1011af04ddbcf7a8433c0c43a16e59a24f06c17734902,true,[],[],"{""2408561969"":3,""8386467647"":3,""9027445729"":3,""9456852729"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0013,code_assisted,11,0,1,"[9456852729,8738927883,6185332695,7856812498,8640380080,9262001162,9259174644,9252661547,9416963181,8386467647,2408561969,8928428037,748213385,5778807920,2408557290,9027445729,7373638440,9476477805,9397965516,6062492856,9313951103,9460272079,9396882335,8802822629,9459032405,4966785368,2875571339,8946469331,5723061643,9397921554]","[2408561969,2875571339,6062492856,9416963181]","[2408561969,2875571339,6062492856]",2408561969,8959,3a25ae81b26b9d89a355c41b91e4dbc6f8c80a8f54a09f2ebb460860fd11fbed,true,[],"[{""evidence_refs"":[""RATING_HIGH"",""REVIEW_MANY""],""fallback_reason"":null,""llm_rank"":1,""product_id"":2408561969,""profile_fit"":0,""score_valid"":true,""search_rank"":11,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH"",""REVIEW_MANY""]},{""evidence_refs"":[""RATING_HIGH"",""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":2,""product_id"":2875571339,""profile_fit"":0,""score_valid"":true,""search_rank"":25,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH"",""PRICE_RELATIVE_LOW""]},{""evidence_refs"":[""RATING_HIGH"",""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":3,""product_id"":6062492856,""profile_fit"":0,""score_valid"":true,""search_rank"":24,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH"",""PRICE_RELATIVE_LOW""]},{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":4,""product_id"":9416963181,""profile_fit"":0,""score_valid"":true,""search_rank"":22,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""2408561969"":3,""8386467647"":3,""9027445729"":3,""9456852729"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0014,current,11,0,1,"[9397826696,9184707089,9276110731,8297990171,9476443657,9398258888,9338658363,9389685001,9476498157,9398219254,8348283102,9407351485,9397815149,9457778598,9452137456,9456752252,9409285143,9416199498,9479353722,9377602603,8531059267,8297993866,9403106211,9351501760,8724503050,5095066193,9087499709,9469131192,8592226777,6729272986]","[9398219254,9398258888,8348283102,9184707089,9469131192,9452137456]","[9398219254,9398258888,8348283102]",9398219254,3840,87be700a561da4906bd2b0e81e63e090885faec76cdb049c33c876e06b168fa6,true,[],[],"{""8348283102"":3,""9398258888"":3,""9452137456"":3,""9469131192"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.7315682114753617,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0015,current,11,0,1,"[9434487706,8588045008,9466291188,2840835898,9440213583,9344906889,8500509482,9206480893,9469139404,9039375694,8303958879,9420177985,9472813427,9397980806,9206472092,9458956563,2840827661,8531688769,9471245710,9339202127,9431819077,9362259175,9478463719,9345938771,9474105431,9206472848,9381882613,9281147178,9412167190,9206478743]","[8588045008,9466291188,9471245710,9431819077,9412167190]","[8588045008,9466291188,9471245710]",8588045008,6126,af9fa60c85ceb7c88d415d5a91dd88001743566327869c06795bf06067dcd91e,true,[],[],"{""9431819077"":3,""9458956563"":3,""9471245710"":3,""9472813427"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.36331756126716835,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0015,code_assisted,11,0,1,"[9434487706,8588045008,9466291188,2840835898,9440213583,9344906889,8500509482,9206480893,9469139404,9039375694,8303958879,9420177985,9472813427,9397980806,9206472092,9458956563,2840827661,8531688769,9471245710,9339202127,9431819077,9362259175,9478463719,9345938771,9474105431,9206472848,9381882613,9281147178,9412167190,9206478743]",[9440213583],[9440213583],9440213583,5997,1f4e62b21f803bf93e1c0153c596e2c99aaf6265bcb689373d8288c7c2f79f01,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":9440213583,""profile_fit"":0,""score_valid"":true,""search_rank"":23,""semantic_intent_fit"":1,""semantic_reason_code"":""NO_SEMANTIC_REASON"",""use_case_fit"":0,""used_evidence_refs"":[""RATING_HIGH""]}]","{""9431819077"":3,""9458956563"":3,""9471245710"":3,""9472813427"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0016,current,11,0,1,"[9346888390,9454828599,9302827405,9445172918,9219578680,9436902145,9455390983,8064641985,9445893158,9356508452,8021353701,9291285110,9444791083,8959187308,9388472425,9451059582,4545135201,9330525966,8625563742,9432856527,9225902315,9249754833,8380348043,9472127824,8796216752,7662971982,9344476333,9475397065,7045403051,924556086]","[9455390983,9451059582,9445172918,9330525966,9432856527,9445893158]","[9455390983,9451059582,9445172918]",9455390983,4517,a206a1c62cce76d3c541ceeab9315d5000af7067ce82d0c1a50f3fb13b769535,true,[],[],"{""9356508452"":3,""9432856527"":3,""9445172918"":3,""9445893158"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.4852658227346317,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0016,code_assisted,11,0,1,"[9346888390,9454828599,9302827405,9445172918,9219578680,9436902145,9455390983,8064641985,9445893158,9356508452,8021353701,9291285110,9444791083,8959187308,9388472425,9451059582,4545135201,9330525966,8625563742,9432856527,9225902315,9249754833,8380348043,9472127824,8796216752,7662971982,9344476333,9475397065,7045403051,924556086]","[9455390983,9451059582,9330525966,9432856527,9445893158,9356508452,9445172918,9291285110]","[9455390983,9451059582,9330525966]",9455390983,9713,f109072bf90785d4e0c676705edad0390509e3fb1b0a7e785d3054f8c43c7c9b,true,[],"[{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":1,""product_id"":9455390983,""profile_fit"":0,""score_valid"":true,""search_rank"":29,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":2,""product_id"":9451059582,""profile_fit"":0,""score_valid"":true,""search_rank"":27,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":3,""product_id"":9330525966,""profile_fit"":0,""score_valid"":true,""search_rank"":21,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":4,""product_id"":9432856527,""profile_fit"":0,""score_valid"":true,""search_rank"":24,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":5,""product_id"":9445893158,""profile_fit"":0,""score_valid"":true,""search_rank"":22,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":6,""product_id"":9356508452,""profile_fit"":0,""score_valid"":true,""search_rank"":1,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":7,""product_id"":9445172918,""profile_fit"":0,""score_valid"":true,""search_rank"":13,""semantic_intent_fit"":3,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":2,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":8,""product_id"":9291285110,""profile_fit"":0,""score_valid"":true,""search_rank"":9,""semantic_intent_fit"":2,""semantic_reason_code"":""NO_SEMANTIC_REASON"",""use_case_fit"":1,""used_evidence_refs"":[]}]","{""9356508452"":3,""9432856527"":3,""9445172918"":3,""9445893158"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.5883300173403989,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0017,current,11,0,1,"[9415404351,9467703938,9459612968,9473757615,5421796163,9184337923,9206677171,9170602557,8076385411,6110844741,9341038200,9473757547,2886236422,9357446264,9471380635,9255222383,9259897550,9206585140,9482151880,9373916294,7031479333,9123556550,9381189862,9265212318,9217802831,9282271226,9266149316,9482151829,9064047951,5917693832]","[6110844741,8076385411,9467703938,9259897550,5421796163,9373916294,9217802831,9064047951]","[6110844741,8076385411,9467703938]",6110844741,6855,c8a50d235c741dd24691345cdf98aab8be704cae9d45b7862fbf3814ee7f782c,true,[],[],"{""9217802831"":3,""9265212318"":3,""9381189862"":3,""9471380635"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.13012668333070057,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0017,code_assisted,11,0,1,"[9415404351,9467703938,9459612968,9473757615,5421796163,9184337923,9206677171,9170602557,8076385411,6110844741,9341038200,9473757547,2886236422,9357446264,9471380635,9255222383,9259897550,9206585140,9482151880,9373916294,7031479333,9123556550,9381189862,9265212318,9217802831,9282271226,9266149316,9482151829,9064047951,5917693832]","[6110844741,8076385411]","[6110844741,8076385411]",6110844741,8558,d4fb6f0be0eb26c89efe87bac81e354e667cf257857eb579ba95bfb740fea63e,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":6110844741,""profile_fit"":0,""score_valid"":true,""search_rank"":1,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":0,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":2,""product_id"":8076385411,""profile_fit"":0,""score_valid"":true,""search_rank"":22,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":0,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""9217802831"":3,""9265212318"":3,""9381189862"":3,""9471380635"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0018,current,11,0,1,"[9271002600,9446766921,9463572466,8297784018,1453037360,9035270365,6597203815,9455931079,9467232455,9437283043,9438106418,9411914582,9476504853,1690898135,7357152914,9414294548,9465205274,5969656826,9453217343,9460322827,9298687306,9299673325,9444111192,9244559744,9460504345,9355934606,9451208559,9454749144,9330402673,9445707675]","[8297784018,6597203815,5969656826,9330402673]","[8297784018,6597203815,5969656826]",8297784018,6854,aca3b80ba4e528a9ddfa15849214bd751dbfccc06d1b57958b46915431923afe,true,[],[],"{""6597203815"":3,""7357152914"":3,""9271002600"":3,""9454749144"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.24630238874072996,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0018,code_assisted,11,0,1,"[9271002600,9446766921,9463572466,8297784018,1453037360,9035270365,6597203815,9455931079,9467232455,9437283043,9438106418,9411914582,9476504853,1690898135,7357152914,9414294548,9465205274,5969656826,9453217343,9460322827,9298687306,9299673325,9444111192,9244559744,9460504345,9355934606,9451208559,9454749144,9330402673,9445707675]","[6597203815,5969656826,8297784018,9330402673]","[6597203815,5969656826,8297784018]",6597203815,9649,7b920795423e0090f4138fdf9cabb3f48b3338cf44384f6c7b1809719e9f1689,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":6597203815,""profile_fit"":0,""score_valid"":true,""search_rank"":29,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":2,""product_id"":5969656826,""profile_fit"":0,""score_valid"":true,""search_rank"":21,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":3,""product_id"":8297784018,""profile_fit"":0,""score_valid"":true,""search_rank"":13,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":4,""product_id"":9330402673,""profile_fit"":0,""score_valid"":true,""search_rank"":28,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":2,""used_evidence_refs"":[""RATING_HIGH""]}]","{""6597203815"":3,""7357152914"":3,""9271002600"":3,""9454749144"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0019,current,11,0,1,"[8592232287,9336990851,9359407944,9137331349,9149281798,9417973008,8517947995,9464590839,9470350256,8556449040,8558309831,6185772362,9389991775,9274435042,8571223771,9359175961,7797581859,9320016274,8349127394,9235833071,9132101357,9474526199,7991493401,9348154861,9468819762,9325295425,9471531918,7581693925,8969565212,9283295074]","[9389991775,9137331349,8556449040]","[9389991775,9137331349,8556449040]",9389991775,5040,c1a337de7ead3ab338bfcab70b1ade32cc0d9d34472c1d121ffb3184a748c828,true,[],[],"{""8556449040"":3,""8558309831"":3,""9137331349"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.5307212739772436,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0019,code_assisted,11,0,1,"[8592232287,9336990851,9359407944,9137331349,9149281798,9417973008,8517947995,9464590839,9470350256,8556449040,8558309831,6185772362,9389991775,9274435042,8571223771,9359175961,7797581859,9320016274,8349127394,9235833071,9132101357,9474526199,7991493401,9348154861,9468819762,9325295425,9471531918,7581693925,8969565212,9283295074]",[9389991775],[9389991775],9389991775,3571,14bdcf650443057a39351386ecaf8569e07e87a9aea4b7426d320d6c631a29ba,true,[],"[{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":1,""product_id"":9389991775,""profile_fit"":0,""score_valid"":true,""search_rank"":2,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]}]","{""8556449040"":3,""8558309831"":3,""9137331349"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0021,current,11,0,1,"[4886643484,8156078511,8926092205,9192419580,9277651746,9421599388,9187180403,9466403292,8933150822,6914535179,9421620449,9421480901,9169682814,9456183119,9466370393,8466243036,9187072468,3018587338,9192224243,8156078512,9343072814,9312432577,9343362840,2289512503,9265853808,7239338234,7598316711,9437398044,9344056422,9187522030]","[3018587338,8926092205,9192419580,8933150822,9187180403,9187072468,9192224243,9187522030]","[3018587338,8926092205,9192419580]",3018587338,6182,234ef9a5bb739841a706130768c93c69372d5b8380089daa9d88ef09f3989f5d,true,[],[],"{""3018587338"":3,""8926092205"":3,""9187072468"":3,""9192419580"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.9709286432396581,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
