caseId,n,slice,intent,case,legsCount,legQueries,legRawCategories,matchedGroups,coverage,overExpandedLegCount,echoLegCount,buyAll,totalBudget,latencyMs
legs-situ-0003,4,situational,recommend,3,1,"[""캠핑 준비물""]",[null],,0.0,1,1,True,100000,1876
legs-situ-0003,5,situational,recommend,3,1,"[""캠핑 준비물""]",[null],,0.0,1,1,True,,2396
legs-situ-0003,6,situational,recommend,3,1,"[""캠핑 준비물""]",[null],,0.0,1,1,True,100000,1974
legs-situ-0003,7,situational,recommend,2,1,"[""캠핑 준비물""]",[null],,0.0,1,1,True,,2024
legs-situ-0004,0,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,2390
legs-situ-0004,1,situational,recommend,3,0,[],[],,0.0,0,0,False,,2703
legs-situ-0004,2,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,2270
legs-situ-0004,3,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,1973
legs-situ-0004,4,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,2035
legs-situ-0004,5,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,35362
legs-situ-0004,6,situational,recommend,3,0,[],[],,0.0,0,0,False,,3065
legs-situ-0004,7,situational,recommend,3,1,"[""김장 재료""]",[null],,0.0,1,1,False,,2553
legs-situ-0005,0,situational,recommend,3,1,"[""신혼집 살림살이""]",[null],,0.0,1,0,False,,3066
legs-situ-0005,1,situational,recommend,3,1,"[""살림살이""]",[null],,0.0,1,1,False,,2293
legs-situ-0005,2,situational,recommend,3,1,"[""살림살이""]",[null],,0.0,1,1,False,,2050
legs-situ-0005,3,situational,recommend,3,2,"[""자취 생활 살림살이"", ""신혼집 살림살이 추천""]","[null, null]",,0.0,2,0,False,,2049
legs-situ-0005,4,situational,recommend,3,1,"[""신혼집 살림살이""]",[null],,0.0,1,0,False,,34949
legs-situ-0005,5,situational,general,3,1,"[""신혼집 살림살이""]",[null],,0.0,1,0,False,,3837
legs-situ-0005,6,situational,recommend,3,1,"[""신혼집 살림살이""]",[null],,0.0,1,0,False,,2448
legs-situ-0005,7,situational,recommend,3,0,[],[],,0.0,0,0,False,,1839
legs-situ-0006,0,situational,recommend,3,1,"[""비 오는 계절 대비 아이템""]",[null],,0.0,1,0,False,,1945
legs-situ-0006,1,situational,recommend,3,0,[],[],,0.0,0,0,False,,1822
legs-situ-0006,2,situational,recommend,3,0,[],[],,0.0,0,0,False,,2102
legs-situ-0006,3,situational,recommend,3,0,[],[],,0.0,0,0,False,,36110
legs-situ-0006,4,situational,general,3,0,[],[],,0.0,0,0,False,,2986
legs-situ-0006,5,situational,recommend,3,0,[],[],,0.0,0,0,False,,2974
legs-situ-0006,6,situational,recommend,3,1,"[""장마철 대비 물건""]",[null],,0.0,1,0,False,,2019
legs-situ-0006,7,situational,recommend,3,0,[],[],,0.0,0,0,False,,3119
legs-situ-0007,0,situational,recommend,3,1,"[""홈트레이닝 기본 용품""]","[""피트니스/홈트레이닝""]",,0.0,1,0,False,,2135
legs-situ-0007,1,situational,recommend,3,1,"[""홈트레이닝 시작품""]",[null],,0.0,1,0,False,,2496
legs-situ-0007,2,situational,recommend,3,1,"[""홈트 시작 물품""]",[null],,0.0,1,0,False,,34385
legs-situ-0007,3,situational,recommend,3,1,"[""홈트레이닝 기초 용품""]",[null],,0.0,1,0,False,,2485
legs-situ-0007,4,situational,recommend,3,0,[],[],,0.0,0,0,False,,2595
legs-situ-0007,5,situational,recommend,3,1,"[""홈트 시작 물품""]",[null],,0.0,1,0,False,,2057
legs-situ-0007,6,situational,recommend,3,1,"[""홈트레이닝 시작 아이템""]",[null],,0.0,1,0,False,,3255
legs-situ-0007,7,situational,recommend,3,1,"[""홈트 용품""]",[null],,0.0,1,0,False,,2509
legs-situ-0008,0,situational,recommend,3,1,"[""바베큐 파티 준비물""]",[null],,0.0,1,0,False,,2317
legs-situ-0008,1,situational,recommend,3,1,"[""바베큐 파티용 기본 용품""]",[null],,0.0,1,0,False,,2702
legs-situ-0008,2,situational,recommend,3,1,"[""바베큐 용품""]",[null],,0.0,1,0,False,,2742
legs-situ-0008,3,situational,recommend,3,1,"[""바베큐 파티 용품""]",[null],,0.0,1,0,False,,2334
legs-situ-0008,4,situational,recommend,3,1,"[""바베큐 파티 추천 아이템""]",[null],,0.0,1,0,False,,2235
legs-situ-0008,5,situational,recommend,3,1,"[""바베큐 파티 준비물""]",[null],,0.0,1,0,False,,2271
legs-situ-0008,6,situational,general,3,1,"[""바베큐 파티 필요한 아이템""]","[""주방/야외용품""]",,0.0,1,0,False,,2624
legs-situ-0008,7,situational,recommend,3,1,"[""바베큐 파티 준비물""]",[null],,0.0,1,0,False,,2442
legs-situ-0009,0,situational,recommend,3,0,[],[],,0.0,0,0,False,,3440
legs-situ-0009,1,situational,recommend,3,1,"[""발 시려울 때 신을 수 있는 신발""]",[null],,0.0,1,0,False,,2736
legs-situ-0009,2,situational,general,3,0,[],[],,0.0,0,0,False,,2064
legs-situ-0009,3,situational,general,3,1,"[""발 시려워 보온 신발""]",[null],,0.0,1,0,False,,2386
legs-situ-0009,4,situational,recommend,3,1,"[""발 시려울 때 신을 수 있는 신발""]",[null],,0.0,1,0,False,,2322
legs-situ-0009,5,situational,general,3,0,[],[],,0.0,0,0,False,,2404
legs-situ-0009,6,situational,recommend,3,1,"[""방한 부츠""]",[null],boots,0.5,0,0,False,,2118
legs-situ-0009,7,situational,general,3,0,[],[],,0.0,0,0,False,,2386
legs-situ-0010,0,situational,recommend,3,1,"[""자취 시작할 때 필요한거""]",[null],,0.0,1,1,False,,2227
legs-situ-0010,1,situational,recommend,3,1,"[""자취 시작할 때 필요한거""]",[null],,0.0,1,1,False,,3084
legs-situ-0010,2,situational,recommend,3,5,"[""전자레인지"", ""이불"", ""냄비"", ""빨래바구니"", ""행거""]","[null, null, null, null, null]",bedding;hanger;laundry;microwave;pot,1.0,0,0,False,,2434
legs-situ-0010,3,situational,recommend,3,1,"[""자취 시작할 때 필요한 물건""]",[null],,0.0,1,0,False,,2167
legs-situ-0010,4,situational,recommend,3,0,[],[],,0.0,0,0,False,,1780
legs-situ-0010,5,situational,recommend,3,1,"[""자취 시작할 때 필요한 물건""]",[null],,0.0,1,0,False,,2096
legs-situ-0010,6,situational,recommend,3,5,"[""전기밥솥"", ""전자레인지"", ""냄비 세트"", ""주방 수납 바구니"", ""세탁 바구니""]","[null, null, null, null, null]",microwave,0.3333333333333333,3,0,False,,2421
legs-situ-0010,7,situational,recommend,3,5,"[""전자레인지"", ""냄비 세트"", ""세제/청소용품"", ""전기주전자"", ""수납 바구니""]","[""주방용품"", ""주방용품"", ""생활용품"", ""가전/전자제품"", ""생활가구""]",microwave,0.3333333333333333,3,0,False,,2667
