cellId,utteranceId,contextId,group,sampleIndex,intent,productId,optionId,quantity,case,scopedToPrevious,hasCategorySignal,scopeFree,categoryLegs,categoryLegsEchoPrior,resolvedCategoryAction,latencyMs
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,1,recommend,,,1,2,False,True,,|청바지,False,replace,3057
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,2,recommend,,,1,1,False,True,,음향가전 > 이어폰|무선 이어폰,False,replace,2902
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,3,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2738
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,4,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2767
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,5,recommend,,,1,2,False,True,,|청바지,False,replace,32182
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,6,recommend,,,1,2,False,True,,음향가전 > 이어폰|무선 이어폰,False,replace,3418
category-replace-002|categoryPrior,category-replace-002,categoryPrior,category_action,7,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2773
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,0,recommend,,,1,3,False,True,,음향가전|무선 이어폰,False,replace,3501
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,1,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2560
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,2,recommend,,,1,2,False,True,,|운동화,False,replace,32345
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,3,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2922
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,4,recommend,,,1,2,False,True,,|운동화,False,replace,2319
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,5,recommend,,,1,2,False,True,,|무선 이어폰,False,replace,2995
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,6,recommend,,,1,2,False,True,,음향가전|무선 이어폰,False,replace,2018
category-replace-003|categoryPrior,category-replace-003,categoryPrior,category_action,7,recommend,,,1,3,False,True,,음향가전>이어폰|,False,replace,3121
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,0,recommend,,,1,3,True,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향;|무선 블루투스 이어폰,False,replace,4387
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,1,recommend,,,1,3,True,True,,|세탁 세제,False,replace,30255
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,2,recommend,,,1,2,True,True,,|세탁 세제,False,replace,3009
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,3,recommend,,,1,3,True,True,,|세탁 세제,False,replace,2159
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,4,recommend,,,1,2,True,True,,|세탁 세제,False,replace,2327
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,5,recommend,,,1,3,True,False,,,False,carry,2460
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,6,recommend,,,1,2,True,True,,|세탁 세제,False,replace,3213
demonstrative-001|lastRecommendations,demonstrative-001,lastRecommendations,demonstrative,7,recommend,,,1,3,True,True,,|세탁 세제,False,replace,2710
demonstrative-001|none,demonstrative-001,none,demonstrative,0,recommend,,,1,3,False,False,,,False,carry,5077
demonstrative-001|none,demonstrative-001,none,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,28198
demonstrative-001|none,demonstrative-001,none,demonstrative,2,recommend,,,1,2,True,False,,,False,carry,2246
demonstrative-001|none,demonstrative-001,none,demonstrative,3,recommend,,,1,3,False,False,,,False,carry,2282
demonstrative-001|none,demonstrative-001,none,demonstrative,4,recommend,,,1,2,False,True,,|저번에 그거 재조회,False,replace,2688
demonstrative-001|none,demonstrative-001,none,demonstrative,5,recommend,,,1,3,False,False,,,False,carry,1883
demonstrative-001|none,demonstrative-001,none,demonstrative,6,recommend,,,1,3,False,False,,,False,carry,2532
demonstrative-001|none,demonstrative-001,none,demonstrative,7,recommend,,,1,2,False,False,,,False,carry,3739
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,0,recommend,,,1,3,True,False,,,False,carry,2384
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,1,recommend,,,1,3,True,False,,,False,carry,2074
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,2,recommend,104,,1,3,True,False,,,False,carry,3489
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,3,recommend,101,,1,3,True,False,,,False,carry,2181
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,4,recommend,,,1,3,True,True,,|세탁 세제,False,replace,3732
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,5,recommend,,1001,1,3,True,True,,|세탁 세제,False,replace,2837
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,6,recommend,,,1,3,True,False,,,False,carry,2184
demonstrative-001|pendingCart,demonstrative-001,pendingCart,demonstrative,7,recommend,,,1,3,True,False,,,False,carry,2742
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,0,recommend,,,1,3,True,True,,|섬유유연제 라벤더 향,False,replace,3438
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,1,recommend,,,1,3,True,True,,|세탁 세제,False,replace,2698
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,2,recommend,,,1,3,True,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제,False,replace,3752
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,3,recommend,,,1,3,True,False,,,False,carry,2507
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,4,recommend,,,1,3,True,True,,|세탁 세제,False,replace,2235
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,5,recommend,,,1,3,True,True,,|세탁 세제,False,replace,32433
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,6,recommend,,,1,3,True,False,,,False,carry,2935
demonstrative-002|lastRecommendations,demonstrative-002,lastRecommendations,demonstrative,7,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2711
demonstrative-002|none,demonstrative-002,none,demonstrative,0,recommend,,,1,3,False,False,,,False,carry,2610
demonstrative-002|none,demonstrative-002,none,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,2661
demonstrative-002|none,demonstrative-002,none,demonstrative,2,recommend,,,1,3,False,False,,,False,carry,3222
demonstrative-002|none,demonstrative-002,none,demonstrative,3,recommend,,,1,3,False,False,,,False,carry,2271
demonstrative-002|none,demonstrative-002,none,demonstrative,4,recommend,,,1,3,False,False,,,False,carry,2663
demonstrative-002|none,demonstrative-002,none,demonstrative,5,recommend,,,1,3,False,False,,,False,carry,30935
demonstrative-002|none,demonstrative-002,none,demonstrative,6,recommend,,,1,3,False,False,,,False,carry,2910
demonstrative-002|none,demonstrative-002,none,demonstrative,7,recommend,,,1,3,False,False,,,False,carry,2676
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,0,recommend,102,1002,1,3,True,False,,,False,carry,2443
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,1,recommend,102,1002,1,3,True,False,,,False,carry,3049
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,2,recommend,102,1002,1,3,True,False,,,False,carry,2399
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,3,recommend,,1002,1,3,True,False,,,False,carry,2876
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,4,recommend,102,1002,1,3,True,False,,,False,carry,32214
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,5,recommend,104,1002,1,3,True,False,,,False,carry,2789
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,6,recommend,104,,1,3,True,False,,,False,carry,2571
demonstrative-002|pendingCart,demonstrative-002,pendingCart,demonstrative,7,recommend,,1002,1,3,True,False,,,False,carry,2681
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,0,recommend,,,1,3,True,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향,False,replace,32446
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,1,recommend,,,1,3,False,True,,|세탁 세제,False,replace,3177
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,2,recommend,101,,1,3,False,False,,,False,carry,2478
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,3,recommend,101,,1,3,True,True,,|세탁 세제,False,replace,2283
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,4,recommend,,,1,3,True,True,,|리필 세탁 세제,False,replace,2841
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,5,recommend,,,1,3,False,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향;|무선 블루투스 이어폰,False,replace,3571
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,6,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2324
demonstrative-003|lastRecommendations,demonstrative-003,lastRecommendations,demonstrative,7,recommend,101,,1,3,True,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향,False,replace,4771
demonstrative-003|none,demonstrative-003,none,demonstrative,0,recommend,,,1,3,False,False,,,False,carry,1986
demonstrative-003|none,demonstrative-003,none,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,2324
demonstrative-003|none,demonstrative-003,none,demonstrative,2,recommend,,,1,3,False,False,,,False,carry,1778
demonstrative-003|none,demonstrative-003,none,demonstrative,3,recommend,,,1,3,False,False,,,False,carry,3552
demonstrative-003|none,demonstrative-003,none,demonstrative,4,recommend,,,1,3,False,False,,,False,carry,2984
demonstrative-003|none,demonstrative-003,none,demonstrative,5,recommend,,,1,3,False,False,,,False,carry,2844
demonstrative-003|none,demonstrative-003,none,demonstrative,6,recommend,,,1,3,False,False,,,False,carry,1670
demonstrative-003|none,demonstrative-003,none,demonstrative,7,recommend,,,1,3,False,False,,,False,carry,2554
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,0,recommend,104,,1,3,True,False,,,False,carry,2188
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,2919
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,2,recommend,102,1002,1,3,True,False,,,False,carry,2822
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,3,recommend,102,1001,1,3,True,True,,|리필 세탁 세제,False,replace,2808
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,4,recommend,104,,1,3,True,False,,,False,carry,3082
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,5,recommend,102,1001,1,3,True,False,,,False,carry,2572
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,6,recommend,104,,1,3,True,False,,,False,carry,2678
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,7,recommend,,1001,1,3,True,False,,,False,carry,3336
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,0,recommend,,,1,2,False,True,,|세탁 세제,False,replace,2503
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,2961
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,2,recommend,,,1,2,False,True,,|세탁 세제,False,replace,3436
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,3,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2330
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,4,recommend,,,1,3,False,True,,|세탁 세제,False,replace,3260
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,5,recommend,,,1,2,False,True,,|세탁 세제,False,replace,2122
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,6,recommend,,,1,2,False,True,,|세탁 세제,False,replace,2824
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,7,recommend,,,1,2,False,True,,|세탁 세제,False,replace,2102
demonstrative-004|none,demonstrative-004,none,demonstrative,0,general,,,1,3,False,False,,,False,carry,2278
demonstrative-004|none,demonstrative-004,none,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,2610
demonstrative-004|none,demonstrative-004,none,demonstrative,2,recommend,,,1,2,False,False,,,False,carry,32536
demonstrative-004|none,demonstrative-004,none,demonstrative,3,recommend,,,1,3,False,False,,,False,carry,2472
demonstrative-004|none,demonstrative-004,none,demonstrative,4,recommend,,,1,3,False,False,,,False,carry,2585
demonstrative-004|none,demonstrative-004,none,demonstrative,5,recommend,,,1,3,False,False,,,False,carry,3002
demonstrative-004|none,demonstrative-004,none,demonstrative,6,recommend,,,1,3,False,False,,,False,carry,2251
demonstrative-004|none,demonstrative-004,none,demonstrative,7,recommend,,,1,2,False,False,,,False,carry,3185
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,0,recommend,,1001,1,2,True,True,,|세탁 세제,False,replace,2891
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,1,recommend,,,1,3,False,False,,,False,carry,32468
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,2,recommend,,,1,3,False,False,,,False,carry,2148
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,3,recommend,,,1,2,False,False,,,False,carry,1993
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,4,recommend,,,1,3,True,True,,|리필 세탁 세제 2L,False,replace,3221
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,5,recommend,,,1,3,False,False,,,False,carry,1748
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,6,recommend,,,1,3,False,False,,,False,carry,2122
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,7,recommend,,,1,3,False,False,,,False,carry,3887
general-001|lastRecommendations,general-001,lastRecommendations,general,0,general,,,1,3,False,False,,,False,carry,32330
general-001|lastRecommendations,general-001,lastRecommendations,general,1,general,,,1,3,False,True,,|세탁 세제,False,replace,2281
general-001|lastRecommendations,general-001,lastRecommendations,general,2,general,,,1,3,False,False,,,False,carry,3091
general-001|lastRecommendations,general-001,lastRecommendations,general,3,general,,,1,3,False,False,,,False,carry,2233
general-001|lastRecommendations,general-001,lastRecommendations,general,4,general,,,1,3,False,False,,,False,carry,2688
general-001|lastRecommendations,general-001,lastRecommendations,general,5,general,,,1,3,False,False,,,False,carry,2871
general-001|lastRecommendations,general-001,lastRecommendations,general,6,general,,,1,3,False,False,,,False,carry,2961
general-001|lastRecommendations,general-001,lastRecommendations,general,7,general,,,1,3,False,True,,|세탁 세제,False,replace,2104
general-001|none,general-001,none,general,0,general,,,1,3,False,False,,,False,carry,31707
general-001|none,general-001,none,general,1,general,,,1,3,False,False,,,False,carry,2650
general-001|none,general-001,none,general,2,order_status,,,1,3,False,False,,,False,carry,3425
general-001|none,general-001,none,general,3,general,,,1,3,False,False,,,False,carry,2326
general-001|none,general-001,none,general,4,general,,,1,3,False,False,,,False,carry,2111
general-001|none,general-001,none,general,5,order_status,,,1,3,False,False,,,False,carry,3063
general-001|none,general-001,none,general,6,general,,,1,3,False,False,,,False,carry,2796
general-001|none,general-001,none,general,7,general,,,1,3,False,False,,,False,carry,3670
general-001|pendingCart,general-001,pendingCart,general,0,general,,,1,3,False,False,,,False,carry,3742
general-001|pendingCart,general-001,pendingCart,general,1,general,,,1,3,False,False,,,False,carry,2901
general-001|pendingCart,general-001,pendingCart,general,2,general,,,1,3,False,False,,,False,carry,3230
general-001|pendingCart,general-001,pendingCart,general,3,general,,,1,3,False,False,,,False,carry,2318
general-001|pendingCart,general-001,pendingCart,general,4,general,,,1,3,False,False,,,False,carry,2763
general-001|pendingCart,general-001,pendingCart,general,5,general,,,1,3,False,False,,,False,carry,32614
general-001|pendingCart,general-001,pendingCart,general,6,general,,,1,3,False,False,,,False,carry,2732
general-001|pendingCart,general-001,pendingCart,general,7,general,,,1,3,False,False,,,False,carry,2416
general-002|lastRecommendations,general-002,lastRecommendations,general,0,recommend,,,1,2,False,True,,|세탁 세제,False,replace,2677
general-002|lastRecommendations,general-002,lastRecommendations,general,1,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2875
general-002|lastRecommendations,general-002,lastRecommendations,general,2,recommend,,,1,2,False,True,,|세탁 세제,False,replace,3116
general-002|lastRecommendations,general-002,lastRecommendations,general,3,recommend,,,1,3,False,False,,,False,carry,2497
general-002|lastRecommendations,general-002,lastRecommendations,general,4,recommend,,,1,3,False,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향,False,replace,2586
general-002|lastRecommendations,general-002,lastRecommendations,general,5,recommend,,,1,3,False,False,,,False,carry,31014
general-002|lastRecommendations,general-002,lastRecommendations,general,6,recommend,,,1,2,False,True,,|세탁 세제,False,replace,3090
general-002|lastRecommendations,general-002,lastRecommendations,general,7,recommend,,,1,3,False,True,,|세탁 세제,False,replace,3112
general-002|none,general-002,none,general,0,general,,,1,3,False,False,,,False,carry,3062
general-002|none,general-002,none,general,1,general,,,1,3,False,False,,,False,carry,2777
general-002|none,general-002,none,general,2,general,,,1,3,False,False,,,False,carry,2538
general-002|none,general-002,none,general,3,general,,,1,3,False,False,,,False,carry,32418
general-002|none,general-002,none,general,4,general,,,1,3,False,False,,,False,carry,3001
general-002|none,general-002,none,general,5,general,,,1,3,False,False,,,False,carry,2432
general-002|none,general-002,none,general,6,general,,,1,3,False,False,,,False,carry,2851
general-002|none,general-002,none,general,7,general,,,1,3,False,False,,,False,carry,2371
general-002|pendingCart,general-002,pendingCart,general,0,recommend,102,1002,1,3,False,False,,,False,carry,2596
general-002|pendingCart,general-002,pendingCart,general,1,recommend,,,1,3,False,False,,,False,carry,2643
general-002|pendingCart,general-002,pendingCart,general,2,general,,,1,3,False,False,,,False,carry,2223
general-002|pendingCart,general-002,pendingCart,general,3,recommend,,,1,3,False,True,,|세탁 세제,False,replace,32074
general-002|pendingCart,general-002,pendingCart,general,4,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2680
general-002|pendingCart,general-002,pendingCart,general,5,recommend,102,1002,1,3,False,False,,,False,carry,1905
general-002|pendingCart,general-002,pendingCart,general,6,recommend,102,1002,1,3,False,False,,,False,carry,2436
general-002|pendingCart,general-002,pendingCart,general,7,recommend,,,1,3,False,True,,|세탁 세제,False,replace,2694
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,0,cart_add,102,1002,1,3,True,False,,,False,carry,2405
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,1,cart_add,102,1002,1,2,False,True,,|리필 세탁 세제,False,replace,2812
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,2,cart_add,102,1002,1,2,False,False,,,False,carry,2736
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,3,cart_add,102,1002,1,2,False,False,,,False,carry,2498
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,4,cart_add,102,1002,1,2,False,True,,|드럼형 세탁 세제,False,replace,3503
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,5,cart_add,104,1002,1,2,True,False,,,False,carry,2695
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,6,cart_add,102,1002,1,2,True,True,,|섬유유연제 라벤더 향,False,replace,2164
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,7,cart_add,102,1002,1,2,False,False,,,False,carry,2832
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,0,cart_add,102,1001,1,2,False,False,,,False,carry,2847
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,1,cart_add,102,1002,1,2,True,True,,|리필 세탁 세제 2L;|고농축 액상 세탁 세제,False,replace,2445
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,2,cart_add,102,1002,1,1,False,False,,,False,carry,2406
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,3,cart_add,102,1002,1,1,True,False,,,False,carry,2336
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,4,cart_add,102,1002,1,2,False,False,,,False,carry,3830
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,5,cart_add,102,1002,1,1,False,False,,,False,carry,2430
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,6,cart_add,102,1002,1,2,False,False,,,False,carry,3182
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,7,cart_add,102,1002,1,2,False,False,,,False,carry,2046
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,0,cart_add,102,1002,1,2,True,False,,,False,carry,2459
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,1,cart_add,102,1002,1,2,False,False,,,False,carry,3157
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,2,cart_add,102,1002,1,2,True,True,,|리필 세탁 세제,False,replace,2904
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,3,cart_add,104,1002,1,2,False,False,,,False,carry,3366
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,4,cart_add,102,1002,1,2,False,True,,|세탁 세제,False,replace,2542
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,5,cart_add,102,1002,1,2,False,False,,,False,carry,2651
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,6,cart_add,102,1002,1,2,False,False,,,False,carry,2209
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,7,cart_add,102,1002,1,2,False,False,,,False,carry,31139
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,0,cart_add,102,1002,1,1,False,False,,,False,carry,3455
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,1,cart_add,102,1002,1,1,True,False,,,False,carry,2526
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,2,cart_add,102,1002,1,1,False,False,,,False,carry,3517
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,3,cart_add,103,1002,1,1,False,False,,,False,carry,2682
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,4,cart_add,102,1002,1,1,False,True,,|리필 세탁 세제 2L,False,replace,2760
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,5,cart_add,102,1002,1,1,True,True,,|리필 세탁 세제 2L,False,replace,3016
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,6,cart_add,102,1002,1,1,True,False,,,False,carry,32231
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,7,cart_add,104,1002,1,1,False,False,,,False,carry,2295
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,0,order_status,,,1,3,False,False,,,False,carry,32958
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,1,order_status,,,1,3,False,False,,,False,carry,2061
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,2,order_status,,,1,3,False,False,,,False,carry,2344
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,3,order_status,,,1,3,False,False,,,False,carry,2756
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,4,order_status,,,1,3,False,False,,,False,carry,2268
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,5,order_status,,,1,3,False,False,,,False,carry,2089
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,6,order_status,,,1,3,False,False,,,False,carry,2412
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,7,order_status,,,1,3,False,False,,,False,carry,2607
order-status-001|none,order-status-001,none,order_status,0,order_status,,,1,3,False,False,,,False,carry,32240
order-status-001|none,order-status-001,none,order_status,1,order_status,,,1,3,False,False,,,False,carry,2925
order-status-001|none,order-status-001,none,order_status,2,order_status,,,1,3,False,False,,,False,carry,3360
order-status-001|none,order-status-001,none,order_status,3,order_status,,,1,3,False,False,,,False,carry,3401
order-status-001|none,order-status-001,none,order_status,4,order_status,,,1,3,False,False,,,False,carry,1795
order-status-001|none,order-status-001,none,order_status,5,order_status,,,1,3,False,False,,,False,carry,4440
order-status-001|none,order-status-001,none,order_status,6,order_status,,,1,3,False,False,,,False,carry,2197
order-status-001|none,order-status-001,none,order_status,7,order_status,,,1,3,False,False,,,False,carry,3156
order-status-001|pendingCart,order-status-001,pendingCart,order_status,0,order_status,,,1,3,False,False,,,False,carry,2588
order-status-001|pendingCart,order-status-001,pendingCart,order_status,1,order_status,,,1,3,False,False,,,False,carry,3596
order-status-001|pendingCart,order-status-001,pendingCart,order_status,2,order_status,,,1,3,False,False,,,False,carry,2199
order-status-001|pendingCart,order-status-001,pendingCart,order_status,3,order_status,,,1,3,False,False,,,False,carry,2277
order-status-001|pendingCart,order-status-001,pendingCart,order_status,4,order_status,,,1,3,False,False,,,False,carry,2732
order-status-001|pendingCart,order-status-001,pendingCart,order_status,5,order_status,,,1,3,False,False,,,False,carry,2705
order-status-001|pendingCart,order-status-001,pendingCart,order_status,6,order_status,,,1,3,False,False,,,False,carry,2742
order-status-001|pendingCart,order-status-001,pendingCart,order_status,7,order_status,,,1,3,False,False,,,False,carry,3069
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,0,order_status,,,1,3,False,False,,,False,carry,2317
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,1,order_status,,,1,3,False,False,,,False,carry,3470
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,2,order_status,,,1,3,False,False,,,False,carry,1918
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,3,order_status,,,1,3,False,False,,,False,carry,2831
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,4,order_status,,,1,3,False,False,,,False,carry,3045
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,5,order_status,,,1,3,False,False,,,False,carry,2030
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,6,order_status,,,1,3,False,False,,,False,carry,2749
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,7,order_status,,,1,3,False,False,,,False,carry,3674
order-status-002|none,order-status-002,none,order_status,0,order_status,,,1,3,False,False,,,False,carry,3696
order-status-002|none,order-status-002,none,order_status,1,order_status,,,1,3,False,False,,,False,carry,3615
order-status-002|none,order-status-002,none,order_status,2,order_status,,,1,3,False,False,,,False,carry,2389
order-status-002|none,order-status-002,none,order_status,3,order_status,,,1,3,False,False,,,False,carry,2388
order-status-002|none,order-status-002,none,order_status,4,order_status,,,1,3,False,False,,,False,carry,31402
order-status-002|none,order-status-002,none,order_status,5,order_status,,,1,3,False,False,,,False,carry,2447
order-status-002|none,order-status-002,none,order_status,6,order_status,,,1,3,False,False,,,False,carry,2584
order-status-002|none,order-status-002,none,order_status,7,order_status,,,1,3,False,False,,,False,carry,2851
order-status-002|pendingCart,order-status-002,pendingCart,order_status,0,order_status,,,1,3,False,False,,,False,carry,2706
order-status-002|pendingCart,order-status-002,pendingCart,order_status,1,order_status,,,1,3,False,False,,,False,carry,2048
order-status-002|pendingCart,order-status-002,pendingCart,order_status,2,order_status,,,1,3,False,False,,,False,carry,2213
order-status-002|pendingCart,order-status-002,pendingCart,order_status,3,order_status,,,1,3,False,False,,,False,carry,31445
order-status-002|pendingCart,order-status-002,pendingCart,order_status,4,order_status,,,1,3,False,False,,,False,carry,1756
